Business Id,Reviewer Name,Rating,Text,Time Created
bzr6GEQyjpgbkhHAsYaljQ,Henry C.,1,"Found a penny in my food, the penny is disgusted it has stains and pennies carry germs. I have a tongue piercing and I'm at risk of catching a infection...",2021-02-14
nI1UYDCYUTt23TpGxqnLKg,Bleuenn P.,5,"I have been super paranoid about going out during covid, and have only been ordering delivery. This is only the second restaurant I have eaten at in person...",2021-02-16
nI1UYDCYUTt23TpGxqnLKg,Amit M.,5,Amazing Asian fusion spot in the heart of meat packing district. They've done a great job accomodating for outdoor seating for COVID. I came here for dinner...,2021-01-03
nI1UYDCYUTt23TpGxqnLKg,Saroasha E.,5,Classy and affordable - Buddakan is the perfect choice for a date night or just a casual dinner. Since we aren't dining out and are doing take out we...,2020-10-02
6LfskUyZzmcDSV6h5kOwGw,Margaret W.,5,"My favorite restaurant ever! It was the last restaurant I visited before the NYC lockdown (quite literally, as I went on March 15th, I believe). I went for...",2020-11-24
6LfskUyZzmcDSV6h5kOwGw,L M.,5,Went there with 5 friends pre-Covid and really enjoyed all the food. The place is BYOB which was great.,2021-01-01
6LfskUyZzmcDSV6h5kOwGw,De C.,5,This wonderful dinning place on Mott St. final opened back up for business. Missed having dinner out. They are currently open and servings street side with...,2020-08-15
h4co9O0SLuvhTtr_Cs9IIQ,C M.,4,"During COVID19, they are the only Chinese restaurant open on the UWS. Hours 11am to 9pm.  Call in your order 212.749.8990  Wonton Egg Drop soup had meaty...",2020-04-26
h4co9O0SLuvhTtr_Cs9IIQ,Barbara F.,4,This Chinese restaurant is the best I have tried.  Fast delivery nice portion size and very good food. Highly recommended,2020-06-09
h4co9O0SLuvhTtr_Cs9IIQ,Cindy N.,5,Best Chinese takeout spot I've had in the city! I'm going to be so sad when I move out of the Upper West Side since I will have too go on a hunt for another...,2020-01-19
4--r7DCu5l9UEIjs4OwKSQ,Czarinah L.,5,"Let me start off with, I LOOOOVE jianbing. I had it almost every morning that I was in Taiwan. This store, while during the COVID pandemic, did not...",2020-07-10
4--r7DCu5l9UEIjs4OwKSQ,Chris L.,5,"Always a great jianbing, great street food. I'd recommend going and getting it whenever possible, as the steam can cause the fried center to get soft during...",2019-11-10
4--r7DCu5l9UEIjs4OwKSQ,Alex L.,4,"Tasty and unique snack/meal option in the East Village! I hadn't seen any other places in Manhattan specializing in jianbing, so I stopped by and got a...",2019-12-08
GJZnf3B-ADjlCV1NXsHvGQ,Prerna J.,4,"A classic Chinese restaurant with minimal rates in Upper East Side. 

Food: 8/10
The menu is great. You get a lot of options from Chinese cuisine.

Service:...",2018-03-22
GJZnf3B-ADjlCV1NXsHvGQ,Emily M.,5,Tang's has the best cold sesame noodles ever. Nowhere else compares. Ignore the haters.,2020-05-16
GJZnf3B-ADjlCV1NXsHvGQ,Linda H.,5,I love this place!  I always order takeout after getting a blow dry around the corner at Drybar. The food is tasty and fresh and inexpensive. Portions are...,2020-02-19
cWPdP8_GqEWxZKRiOonfDg,Malika M.,1,This Chinese food restaurant was just disgusting. This was my first time ordering from this place because when I googled best Chinese Food Restaurant in...,2020-10-24
cWPdP8_GqEWxZKRiOonfDg,Ms P.,3,Was in the mood for Chinese food. Had my cravings half met with an order from Di Di's. I haven't had Di Di's in years. I honestly cannot remember what my...,2019-03-11
cWPdP8_GqEWxZKRiOonfDg,Dexter C.,5,Awesome owners great food. Definitely recommend. They remember your orders if you're a regular as well,2019-12-20
4PG9npz7q_LP2H5LfDjWig,Mina T.,5,"Delivery was super fast and easy. 
Because of other reviews, I tried the cold sesame noodles, hot n sour wonton soup and buffalo wings.
The sesame noodles...",2020-08-24
4PG9npz7q_LP2H5LfDjWig,Cooper F.,5,"I love this place, I'm glad to see they survived shutting down during pandemic. Ordered general tso chicken lo mein (on special menu) and my wife got kung...",2020-05-17
4PG9npz7q_LP2H5LfDjWig,Shai Z.,5,"Number One Garden could easily be one of the best American Chinese spots in the Park Slope/Windsor Terrace area. They have a wide array of options, are very...",2020-10-05
dRKdRpPEo6rJ2X0RYbfZzQ,Christopher L.,5,"Spicy beef over white rice. Born and raised in Brooklyn, I've been to countless Chinese restaurants and I can tell you, this is great",2021-01-19
dRKdRpPEo6rJ2X0RYbfZzQ,See S.,5,"the best BBQ pork in Brooklyn.
 I get food there all the time. Good food and food service.",2020-11-24
dRKdRpPEo6rJ2X0RYbfZzQ,Chris E.,4,"As quintessential of an inexpensive, quick service, no-frills Cantonese restaurant as it gets.

Golden Z has been a staple on the stretch of Avenue U's...",2019-11-25
yVDNPV0Yf3vQAsXTJett1g,Enya G.,4,We ordered for delivery during the pandemic and they were quick to arrive. We got the shrimp with garlic sauce and it only came in the large size so it was...,2020-06-28
yVDNPV0Yf3vQAsXTJett1g,Ricky Z.,4,"There are not many cheap takeout restaurants in LIC, so I greatly appreciated finding this typical take out Chinese restaurant in Court Square section of...",2020-05-05
yVDNPV0Yf3vQAsXTJett1g,Addie J.,5,Ordered here for delivery bunch of times and the experience was all very pleasant. Lunch special is cheap and comes with soup and rice. Delivery man was/is...,2020-07-27
7QMABbdgA5o0PVq8anr2mg,Egor A.,5,Good food. Fast service. Seasame chicken and wanton soup is my go to. Local neighborhood chinese,2020-12-22
7QMABbdgA5o0PVq8anr2mg,LIYA B.,4,"Ordered takeout from this restaurant, great service. Food came super quick. Food was hot and fresh. Huge portions for lunch, eco friendly containers. Very...",2021-01-30
7QMABbdgA5o0PVq8anr2mg,Jennifer F.,1,"Ordered beef with garlic sauce, but got regular beef and broccoli. When I brought it up with the person in front she argued that I got it wrong and she...",2020-05-13
8Ef9eUwj4fO3uyY1dgEHsg,Erika M.,5,Great Chinese food! Perfect chicken wings and awesome prices. Followed instructions; I asked for very crunchy wings and that's what they delivered. Great...,2020-10-18
8Ef9eUwj4fO3uyY1dgEHsg,Jessica G.,4,It was ok but the general tso wasn't as good as I was hoping. Fast service though & very nice.,2020-08-07
8Ef9eUwj4fO3uyY1dgEHsg,Alyssa J.,5,Splendid China is great for a quick takeout option. You definitely get what you expect for the prices. It is a small place but they pump out your orders...,2018-12-01
pjbMNd88LRNxvrwaO8kEhQ,Arimy F.,5,This is a dope as* place! Lol hands down the best take away drinks EVER! And for those who aren't light weights ask for a extra shot for that extra kick...,2020-07-27
pjbMNd88LRNxvrwaO8kEhQ,Sue P.,5,"Love this place! Excellent food & drinks, to go die to COVID-19; however, yes complaints!",2020-07-18
pjbMNd88LRNxvrwaO8kEhQ,The Quiara B.,5,The lo mein? Yes. The fried rice? Yes!!!!!!!!! The chicken wings? Yess.  I love this place and its the only chinese restaurant I order from.,2020-09-18
WRRs3smfm6rHP5k4Slzr3w,mau c.,5,"5 stars for their roast pork and roast duck!
Generous portion and the meat tastes really good.
$9.75 tax included.",2019-06-20
WRRs3smfm6rHP5k4Slzr3w,Sam S.,3,"Very close to my office so I decided to try it out one day. When you walk in, you can tell it is authentic because of all the meat hanging. The food was...",2020-11-26
WRRs3smfm6rHP5k4Slzr3w,Thomas L.,2,"It's been a few years since I worked in the area and ate here regularly, but the portion size and quality is slipping as of today's visit. Meats are...",2020-03-06
rsbjGGa8kh14ZWYSnK5rGQ,Rose A.,5,"Jac Mao is what I would consider ""classy"" Chinese food. It definitely isn't the quick hole in the wall Chinese take out spots that most people are used to....",2021-02-16
rsbjGGa8kh14ZWYSnK5rGQ,Judy F.,4,"3 Fridays ago, I ordered for food delivery. 2nd time ordering food from here, on a Friday again. Delivery is on time, they said 45 minutes. Deliverer called...",2020-08-04
rsbjGGa8kh14ZWYSnK5rGQ,Casey R.,2,"The way people rave about this place, I thought I was going to have the best Chinese food in my life! Something that is from China town in Manhattan,...",2020-11-12
ikVDSp8YhAYuy0Lua1hpDA,Remedii M.,2,I use to order from here every other day I would order chicken wings with white rice and broccoli.... but one thing I can't eat is small wings they have the...,2020-08-03
ikVDSp8YhAYuy0Lua1hpDA,Linda M.,2,"First time ordering, very disappointed the shrimp fried rice had four shrimps and the chicken wings were hard and dry. Over cooked or under the lights to long.",2019-12-13
ikVDSp8YhAYuy0Lua1hpDA,Jess P.,3,Mediocre at best. Not much flavor in anything. Not very good portions. Didn't include sauce again. Chicken and broccoli was all broccoli. Wonton soup had...,2019-01-28
_f6jjUliJY8IVrgkcgG_zw,Dray X.,2,"Standard dungeon kitchen. Hole in the wall restaurant, looks rather unclean but it's in ""the hood"" so no one bats an eye and just buys the food. We deserve...",2020-02-24
_f6jjUliJY8IVrgkcgG_zw,Kerran I.,5,"Been going here forever and the food tastes great, although there isn't much space inside.",2020-01-03
_f6jjUliJY8IVrgkcgG_zw,Kathyy F.,5,"Ladys in the front are always very polite, but hands down best Chinese spot in Brooklyn.",2019-07-05
dSZH0XgoZ-AT0qezA9Xx-g,Jaclyn M.,5,"This will be the new go-to Chinese food spot for me from now on in Astoria.      

We got the shrimp lo mein, egg roll, scallion pancakes, and shrimp roll...",2020-08-06
dSZH0XgoZ-AT0qezA9Xx-g,Dani F.,5,As of 5/19/2020 kings wok is open for pick up and take out. So yummy Chinese food for good price. Definitely worth it. My sister and I ordered Broccoli...,2020-05-19
dSZH0XgoZ-AT0qezA9Xx-g,Ann B.,4,Was craving Chinese food so bad during quarantine and this was one of the first places to open near us. The sesame seed chicken was sooo good and the...,2020-05-28
ECKMWJwm_sihRQIP1ydeOA,Jasmin K.,5,"For downtown Manhattan near my job, you can't beat the price & portion & quality. Fast orders. Friendly staff. I'm not sure how much has changed after covid...",2020-09-07
ECKMWJwm_sihRQIP1ydeOA,Kate M.,5,Found our new go-to Chinese takeout spot! My husband picked up our to-go order two nights ago and we had a great dinner (& I enjoyed leftovers for lunch the...,2020-06-05
ECKMWJwm_sihRQIP1ydeOA,Stuart B.,3,"I used to go to this place a lot in the early 90's when I worked in the neighborhood.  Later I moved to the area and would come here from time to time.

It...",2020-11-19
g512kssHLLTdDbUJHTmJFw,Marissa L.,5,"I haven't been to Stick to My Pot since before COVID hit, and I miss sitting at their counter to enjoy a quick plate of potstickers or dumplings. My...",2020-12-11
g512kssHLLTdDbUJHTmJFw,Nicole Z.,5,"Soooooo good!! Had a wonderful made to order lunch here today, during an afternoon of shopping. Wanted to try everything on the menu. Very COVID observant,...",2021-01-09
g512kssHLLTdDbUJHTmJFw,Maura G.,5,Fantastic food! I love their vegan dumplings and scallion noodles (which are also incidentally vegan). Everything is made from scratch and is delicious. The...,2020-12-14
TjB0wn5MyHM5rDMBCSCnfw,Rona R.,5,I absolutely love this place. This is one of the best Chinese places in Jersey City. Not only are their prices fair but they also take credit card. The...,2019-11-11
TjB0wn5MyHM5rDMBCSCnfw,J S.,1,"Absolutely disgusting
As others say they use this red dye on everything
The meats were rubbery and off colored
Disgusting
We even returned so they could see...",2020-07-11
TjB0wn5MyHM5rDMBCSCnfw,Nick G.,3,New to the area so I'm on the prowl for my new go-to Chinese food spot. Old Peking is on the same street as my apartment so I figured this would be a good...,2020-02-21
tDYk6DmmU3buWBs9G0NBXQ,Alfonso R.,5,"They are not playing fair with their chicken wings (aka Crack Wings) they are delicious and great for any gathering, it's always worth the trip!!!",2020-10-29
tDYk6DmmU3buWBs9G0NBXQ,Gwendolyn O.,4,This is the most popular chineese restaurant i know of in the hood as they say. This place been around for many years and you will never go wrong with their...,2020-11-11
tDYk6DmmU3buWBs9G0NBXQ,Intrigue L.,3,So this place must be famous just for the soy wings bc everything else taste awful.. first they gave me the wrong order and I ended up with dry plain...,2020-09-17
W-i6X2KWxRjsG05CgIM9ow,Petrina R.,4,"I was a little skeptical about going inside of Hardee restaurant, but upon entering it's not so bad. The cashier was extremely nice and very pleasant to the...",2018-10-16
W-i6X2KWxRjsG05CgIM9ow,Omolara O.,5,"Hardee does get a 5 from me. The area is sketchy, I mean it is Brownsville of course. Quick service, great customer service and friendly. 

Their honey...",2018-09-29
W-i6X2KWxRjsG05CgIM9ow,Laura E.,4,Soooo I find myself back here.... for the second time this week. This time I decided to try something new; the shrimp with broccoli in garlic sauce which...,2017-01-26
iFAAI-7NoceHYVybom5SyA,Mimi B.,5,I just ate my dinner from New Peking; Shrimp with broccoli in garlic sauce. It was delicious! I would definitely order it again. The woman at the counter...,2020-09-03
iFAAI-7NoceHYVybom5SyA,Joe T.,4,"Best Chinese food in Jackson Heights
Great wonton soup just for starters. 
Orange beef is yummy",2021-01-20
iFAAI-7NoceHYVybom5SyA,Kai L.,1,"I do takeouts from New Peking frequently.  I like chinese BBQ spare ribs a lot so I tried to order those from various takeouts to see who's the best.  Boy,...",2018-10-11
poRWXhCG1-mVxs1kuw_ZEg,Katherine F.,5,"I LOVE this place. I've ordered the following things, for pickup or delivery, and always been so happy.

Ma Po Tofu: Big portion, flavorful broth, love...",2020-10-25
poRWXhCG1-mVxs1kuw_ZEg,Janice K.,5,"I don't know why this place has such a low review! It's your quintessential Chinese takeout place that has the basics of lo mein and fried rice, but also...",2020-11-30
poRWXhCG1-mVxs1kuw_ZEg,Evan B.,4,"Solid NYC neighborhood Chinese restaurant, the spicy stuff is particularly good. Fast service for both takeout and delivery.",2021-01-07
PKkCtyZQpVEzivSF41ZgIw,Clyde B.,4,I've been coming here for who knows how long. It's your typical Chinese takeout. Definitely not the worst... I think the worst one I ever had may have been...,2020-12-09
PKkCtyZQpVEzivSF41ZgIw,Richard P.,5,"The only good Chinese takeout and delivery Restaurant left open during the lockdown in Astoria.
Pretty good too during normal times too.
Food is cooked...",2020-05-09
PKkCtyZQpVEzivSF41ZgIw,Michael S.,5,"LOVE THIS PLACE. Been coming here for years. Top notch food, service is typical and speed is astonishing. Only thing I hate is I never get charged the same...",2020-10-08
LYp3izplqg0x-h9CBlb-MQ,Dave L.,5,"Typical Chinese takeout joint that is NOW REOPEN!

General Tso's is my main pick here. Fast, efficient service and fast kitchen. No frills, bring cash for...",2020-06-15
LYp3izplqg0x-h9CBlb-MQ,J W.,4,Great experience good food and friendly helpful staff. Order came out quick also. Recommend the sweet and sour chicken & general tsoas.,2020-10-31
LYp3izplqg0x-h9CBlb-MQ,Ian R.,3,"Lunch prices are very reasonable. Food is cooked fast and tastes fine. Their soups are a little below average, but the main course was fine. Decent place...",2020-10-06
5FbVGhTO8U4wh0AATsN9tA,Liela C.,5,"The food is so delicious and the staff is so friendly! Really recommend the soups, but everything is great.",2020-12-10
5FbVGhTO8U4wh0AATsN9tA,Francesco P.,1,"Just bad food. Ordered fried shrimp with rice and received 3 steamed shrimp over a ton of rice. 
Chicken with bean and vegetable lo mein was also bad -...",2021-01-17
5FbVGhTO8U4wh0AATsN9tA,EL E.,1,"Today Sunday Sept 8th 2019. 

Ordered Chinese dinner for the Family. 

1. Chicken Wings with Pork Fried rice

2. Sesame Chicken Small Order.

3. Chicken...",2019-09-08
Dj0jblwuWTftL1D7_Kun6Q,Theresa E.,4,"Nothing Spectacular but I still like it!

Noodles 28 (that used to be on 28th, but is now on 29th) is your regular, american Chinese restaurant.  They offer...",2019-01-31
Dj0jblwuWTftL1D7_Kun6Q,Jess W.,1,I have been eating Chinese food for 33 years and the 1 star is for the clever contraption on how they handle payment and handling of the food. I tipped as...,2020-12-28
Dj0jblwuWTftL1D7_Kun6Q,Grant F.,2,I just ordered delivery. Simply inedible. The worst sesame chicken and wontons I have ever had in New York. Simply not the same food they used to have never...,2020-11-30
G4K-mNlM0oLKo8N--Ne2AA,Hanna S.,5,Really convenient when it come to buying Chinese food. I'm so glad I'm able to pick up and pay from the app when I'm really hungry at work. Food is always...,2020-10-30
G4K-mNlM0oLKo8N--Ne2AA,Renee R.,4,This spot always has quick fast delivery service and the food is pretty on point. They stay open late and are a good go to when wanting Chinese.,2021-01-03
G4K-mNlM0oLKo8N--Ne2AA,Andrew C.,4,"Sampan is my go to Chinese delivery in Astoria, and I'm a big fan of their chicken and broccoli and cream cheese wontons.",2020-09-02
Dqp5Itsj9dN0Ewz8Gm853g,Stephanie C.,4,"I enjoyed the food. 
I ordered crispy beef which was delicious! 
I have them 4 because it was very noisy so couldn't have much conversation with my friends....",2020-02-29
Dqp5Itsj9dN0Ewz8Gm853g,Latoya W.,5,Swung by  for restaurant week with friends. They had an amazing deal for restaurant week. Once making it downstairs to the establishment your greeted by a...,2020-02-09
Dqp5Itsj9dN0Ewz8Gm853g,Havolin T.,4,This is the second time I've been to Phillipe and my first time at their location in the Meatpacking District. I've gone to the midtown location before. The...,2020-02-17
RgIFYmjtBp5k90AK1jP7Zw,Yadira C.,4,"This is a great place to order sushi. It's affordable, with quick delivery. They will let you know when your food has arrived at your door. The food tastes...",2020-10-16
RgIFYmjtBp5k90AK1jP7Zw,Roxanne M.,4,I order from here at least once a week! The prices are affordable and the service is quick. The sushi is amazing as well as the gyoza. I'm not a huge fan of...,2020-08-03
RgIFYmjtBp5k90AK1jP7Zw,Jay O.,3,"I saw this place from the outside as I was dining accross the street and came backs to try it.
 To my disappointment, it was a local takeout place with a...",2019-06-08
_iLjlrftSGKvFyG6PXQyAg,Tracy A.,5,"This ""is"" the BEST Chinese take-out in the north Bronx! This is truly authentic ""American-Chinese"" food. The fried rice, ribs, egg rolls and of course New...",2020-04-28
_iLjlrftSGKvFyG6PXQyAg,Karena J.,5,Jimmy is the best! I've been going here for about 18 years. Nobody top the best Chinese food. The food is always fresh I've never had any compliments. But I...,2020-01-10
_iLjlrftSGKvFyG6PXQyAg,Nerdy N.,5,"I was skeptical of trying the garlic wings at first because I never had them before & never eaten at this Chinese restaurant but glad I did, they were...",2019-08-28
MwmXUth8tZBJ0cqg_ouzog,Lissette V.,4,My family is very happy they were able to open again. This is our go to Chinese takeout. Food is delicious and fresh. The dumplings are very good.,2020-06-06
MwmXUth8tZBJ0cqg_ouzog,Luz M.,5,"I really like the food from here, I also love the fact that they are on grub hub.

I ordered chicken with broccoli meal and it came with a egg roll and pork...",2016-10-09
MwmXUth8tZBJ0cqg_ouzog,A N.,5,"Don't know why this is not starred. There beef and broccoli top 10 I have ever had. I don't review as often as I  should, but again food was memorable even...",2020-06-10
XDv71A1J3aIOu_W5sVzZ2w,Maggie M.,5,"This place is my friends and I's GO-TO in NYC!! Pretty authentic Yunnan rice noodles here in the city. 

We live around the area and go to NYU so pre-COVID...",2020-08-22
XDv71A1J3aIOu_W5sVzZ2w,Reggie M.,4,We came across this place while looking for a hot pot restaurant in the area. Shi Miao Dao looked tempting so we decided to give it a try. At this difficult...,2020-03-15
XDv71A1J3aIOu_W5sVzZ2w,Jamie C.,4,"3.5 stars

I don't normally like rice noodles, but it was good. I got the most basic one, the cross the bridge noodle 过桥米线. The broth tasted like chicken...",2020-01-13
gxEYxWqKVhs8xBw9Lvd7hA,Jennifer Y.,5,"Get your classic takeout Chinese food here. Their dishes are flavorful, the menu is full, and the food is hot (unless you order cold dishes). The prices are...",2020-10-19
gxEYxWqKVhs8xBw9Lvd7hA,Heather W.,2,Guess this place is hit-or-miss-- ordered my second fried rice for pickup and the rice itself was chewy AND crunchy. For an Asian restaurant to not do rice...,2019-12-15
gxEYxWqKVhs8xBw9Lvd7hA,Aarti G.,3,Delivery was fast but the food was so bland. I ordered extra spicy and my food was blander than mild. The quantities were good.,2020-02-23
eQKYZWnBjPUjINAnFmrmbA,Adrienne M.,4,"I have to say, this location is beautiful! The only P.F. Chang's i've been to is in Atlantic City and I don't remember it looking this nice!

We visited on...",2021-02-17
eQKYZWnBjPUjINAnFmrmbA,Cindy S.,4,"Social distance in the restaurant are implemented, Each table had a good amount of space between them, Very clean as well. First time having duck at a...",2021-01-04
eQKYZWnBjPUjINAnFmrmbA,Katey G.,4,"I'm rarely in Jersey, but when I'm right across the River and passing PF Chang's, it's hard to resist a quick stop.

They're doing curbside drop-off during...",2020-05-25
S-aX_Pz8F7nDL6kRThKcHw,Kenny C.,4,When I heard this place was opening up a second location I knew I had to check it out. I took my bike and rode it for the first time up to Williamsburg....,2020-12-19
S-aX_Pz8F7nDL6kRThKcHw,Marie-Madeleine G.,4,"Honestly, this is my new favorite dumpling spot. I found it while randomly walking through Williamsburg because I wanted some dessert from Martha's. But...",2020-07-02
S-aX_Pz8F7nDL6kRThKcHw,Monique S.,4,I'm happy this little gem is open! Grabbed so take out on the way home. Pan fried Pork and chive dumplings are a perfect way to end a rough day.,2020-06-09
iygZyb8glwWAV897IVTvwQ,Alexandra D.,5,"Been coming here since I was 6 years old, 
Nothing has changed (besides the prices unfortunately) 
But SO AMAZING and worth it 
I recently moved and STILL...",2020-03-14
iygZyb8glwWAV897IVTvwQ,Laila H.,5,"Easy, tasty, clean take out Chinese food. They're always on time and super friendly. I usually order their vegetarian options and I'm never disappointed!",2019-08-11
iygZyb8glwWAV897IVTvwQ,Peter C.,3,Good food at good price but beware that they don't take credit card for delivery even though they say they do on flier.  You have to walk two blocks at...,2020-03-07
XjPfgkSP-RDEkq_ox8fE3A,Ny'ker C.,4,My food was fine. Not sure what all the complaints were about. The chicken lo mein was on point and really good but saltier than the shrimp fried rice due...,2020-05-25
XjPfgkSP-RDEkq_ox8fE3A,Rob H.,5,"This has been our go-to place for quite a while. I got nervous seeing all the negative reviews since COVID started, but decided to be faithful to a place I...",2020-05-22
XjPfgkSP-RDEkq_ox8fE3A,Angela P.,4,"Just a quick update:

The pork fried rice is still delicious we have no tried pork fried dumplings, chicken w. Broccoli and boneless spareribs.  The pork...",2019-11-29
AFidVhcRHCmlk6YxgRlO2Q,Robert R.,5,"So happy  that Golden Fountain has reopened after closing due to the corona virus.
So far I have been here 3 times to get a combination plates and soup.
The...",2020-06-02
AFidVhcRHCmlk6YxgRlO2Q,Aidan F.,5,"Best in town hands down, always great food and service. Don't hesitate to pick up some lunch or dinner. Can't go wrong",2020-05-22
AFidVhcRHCmlk6YxgRlO2Q,Maria A.,5,"Service is always excellent and the food is some of the best takeout in NYC. I always get the rib tips and mei fun. I've also had their chicken wings,...",2020-09-18
rHg81VzTGVREMCfMmgYMog,Maya M.,5,They are so nice! I order from here every few weeks and every time it's delicious and incredibly fast.,2020-09-14
rHg81VzTGVREMCfMmgYMog,Serila S.,4,First time trying this spot. We got it delivered for lunch. Lunch special is $6 bucks! Can't beat that anywhere and the delivery was quick. The food was...,2020-12-04
rHg81VzTGVREMCfMmgYMog,EL E.,2,"Nice people, but food seems to be inconsistent, seems to many chefs switched up the kitchen taking turns? Not sure if that's the case, but inconsistence is...",2021-01-10
y-c0jyeEoCotVLPrT8iI7A,Deanna S.,4,"Love this family run Chinese joint, my go to for Chinese takeout in the neighborhood. They are nice and patient on the phone, make some food substitutions...",2020-12-26
y-c0jyeEoCotVLPrT8iI7A,Javis M.,1,"I noticed the gentlemen overcharged me for my food, and asked him for the price of each item (as I didn't have the menu in front of me) 
He got angry then...",2019-02-10
y-c0jyeEoCotVLPrT8iI7A,Danielle B.,1,"If I can give this place no stars I would!! Terrible! I've lived in this community over 20 years.
This owner has gotten worse and unfortunately it has hurt...",2019-05-08
-zyyt6r1dou9i3vZxwWWeA,Fareed K.,4,"Surprisingly low rating. It's not a 5-star restaurant but solid food, fast delivery, and excellent prices. 

Delivery: 30 mins

Food: asked for light oil...",2016-01-05
-zyyt6r1dou9i3vZxwWWeA,Khushbu P.,2,"Singapore chicken no good at all. Lo mein, fried rice, and beef broccoli were just . Didn't seem like real meat texture at all. Just a average Chinese...",2020-08-01
-zyyt6r1dou9i3vZxwWWeA,Melissa O.,1,"I found a BUG in my food !!! This is so gross please stay away from here. I immediately stop eating my food.

This is my third time eating here and this is...",2018-08-23
2pnhIRBUw58PpN8CQEYiZA,Lisa N.,4,"Overall, the food was really good! Not the best I've ever had but really good when you crave Chinese take out in NYC and live close by. I would've given 5...",2021-02-16
2pnhIRBUw58PpN8CQEYiZA,A P.,5,"I still fondly recall when the D was inoperable on the sign of the restaurant as a tenant a few floors above. ""Foo King"" the restaurant in early 2010 mostly...",2020-09-09
2pnhIRBUw58PpN8CQEYiZA,Carl B.,4,"They delivered just what I expected, at a fair price. Solid general tso's and fried rice.

I am so glad I called ahead and that my food wad ready when I...",2019-07-21
HM6cvh5A9LLBeb4Sca6fPA,Erin N.,4,"We've ordered from here twice now and the experience has been fine. We got spare ribs, shrimp rolls, crab rangoons, 3 greens, fried rice, plantains,...",2020-11-24
HM6cvh5A9LLBeb4Sca6fPA,Rich G.,1,"Dear Ten Full, your officially fired!  I've used this place for years for deliveries and was my go to place for Chinese food.  After the last delivery from...",2020-03-14
HM6cvh5A9LLBeb4Sca6fPA,Kunnu N.,5,"This honestly has to be my favorite chicken with broccoli. 
The people are very sweet and friendly. The food is a bang for your buck.",2020-06-20
gAyoxWC4GleDVBp17OQ9qA,Anthony G.,5,Wanted to try a new spot and seen this one. BOOM!!!!!! Definitely made a great choice. Food was great and delivery was fast. The Roast Pork Egg Foo Young...,2020-09-17
gAyoxWC4GleDVBp17OQ9qA,Mari O.,5,This has been my go to Chinese place for some years now. I nearly cried when they temporarily closed at the start of the pandemic. I'm so glad they're open...,2020-11-14
gAyoxWC4GleDVBp17OQ9qA,The Queen Of New York City M.,5,"My favorite Chinese spot. Love the vegetable dumplings, soups and shrimp and broccoli. Chicken with cashews is delicious as well, employees are sweet as...",2020-11-07
E1QQuFMX7DAEt8jV4attkA,Kristine A.,5,"Delicious food, large portions, and affordable prices--this place has everything you look for in Chinese takeout. I got one of their dinner specials: mixed...",2019-06-23
E1QQuFMX7DAEt8jV4attkA,Dom G.,3,"*Mealpal Lunch Review*

Not a bad Chinese place on a cold winter day. Ordered the sesame chicken via Mealpal. Seamless pick up process. Food wise it wasn't...",2019-12-03
E1QQuFMX7DAEt8jV4attkA,Tony C.,4,"not bad, a typical chinese takeout place in flatiron area that provides your traditional american chinese food offering. they also have a 3 dish with rice...",2020-02-17
2tR7d61tBGNlGaJRYvrN0Q,Meline V.,5,My go to's are steamed pork and chives dumplings and edamame. You should order take out and explore their menu! Support your local businesses.,2021-02-05
2tR7d61tBGNlGaJRYvrN0Q,Kate M.,5,"I really, really like this place. 
Its menu is fairly limited but they nail their dishes and price them reasonably. I always think ordering fried rice is...",2020-12-19
2tR7d61tBGNlGaJRYvrN0Q,Michael C.,2,Very well aware this is COVID19 time.  Used to be a consistent patron when I frequented the area.  Yesterday I decided to pick up lunch for my guys at work....,2020-11-14
Xcx72D-DzpQ6o_ATEkpH5A,Barbara A.,4,"I'm very particular about eating Chinese food after 2 bad experiences at 2 different locations. However, this location is my official go-to if ever in the...",2020-08-16
Xcx72D-DzpQ6o_ATEkpH5A,Brian D.,5,"Definitely my favorite Chinese takeout place in the Ridgewood/Glendale area. Even though it is a bit of a walk for me coming from 73rd St and Myrtle, Ye...",2019-01-16
Xcx72D-DzpQ6o_ATEkpH5A,Mel A.,1,"They need a new delivery guy. Guy came to my
House screamed at me and got into his car. Called the restaurant and was screaming at me as he was opening all...",2019-11-19
BPErPpKSNluwcjbKRgze3w,Connie Y.,5,So glad they finally reopened! We almost ordered the entire menu. Was worried the noodles wouldn't travel well with takeout but the consistency was still...,2020-08-27
BPErPpKSNluwcjbKRgze3w,Susan L.,5,"Delicious even as take-out. Glad it's back for take-out. I thought it would be soggy, but noodles were good. I got this in mild and it had just the right...",2020-08-09
BPErPpKSNluwcjbKRgze3w,Cat N.,5,"This is for xi'an home kit through goldbelly. We are in a pandemic, I can't travel to nyc so I thought I'd ordered a piece of nyc to Texas. The home kit...",2020-09-23
xP7hDsKGMT44Ykmkr3gECA,Demma R.,5,"I love this place! It is delicious and fast! So happy they opened up again after being closed for 2 months due to Covid-19, and potentially the loss of...",2020-05-09
xP7hDsKGMT44Ykmkr3gECA,Candice S.,3,"Food is good. Portions are very small, well at least in comparison to other places. Sauces are weak but not a huge deal. Would order again.",2020-06-05
xP7hDsKGMT44Ykmkr3gECA,Heather C.,4,"Average prices.
Quick delivery.
Got chicken and broccoli combo, was surprised how UNsalty it was.

New China used to be my go to but now that this place is...",2018-05-31
